cell,x_um,y_um,orient
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,163.2,FS
sky130_fd_sc_hd__nand2_2,169.74,163.2,N
sky130_fd_sc_hd__nor2_2,172.04,163.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,163.2,N
VIA_via2_3_2000_480_1_6_320_320,180.14,163.2,N
VIA_via3_4_2000_480_1_5_400_400,180.14,163.2,N
VIA_via4_5_2000_480_1_5_400_400,180.14,163.2,N
sky130_fd_sc_hd__decap_3,189.98,163.2,S
sky130_fd_sc_hd__decap_3,189.98,163.2,FN
VIA_M1M2_PR,81.65,163.71,N
VIA_L1M1_PR_MR,85.79,163.71,N
VIA_L1M1_PR_MR,78.43,164.05,N
VIA_M1M2_PR,78.43,164.05,N
VIA_M1M2_PR,87.63,164.05,N
VIA_L1M1_PR_MR,77.05,164.39,N
VIA_M1M2_PR,77.05,164.39,N
VIA_M1M2_PR,93.15,164.39,N
VIA_L1M1_PR_MR,105.11,164.39,N
VIA_M1M2_PR,169.51,164.39,N
VIA_L1M1_PR_MR,169.97,164.39,N
VIA_M1M2_PR,170.43,164.39,N
VIA_L1M1_PR_MR,170.89,164.39,N
VIA_M1M2_PR,172.27,164.39,N
VIA_L1M1_PR_MR,172.27,164.39,N
VIA_M1M2_PR,172.73,164.39,N
VIA_L1M1_PR_MR,173.19,164.39,N
VIA_M1M2_PR,113.85,164.73,N
VIA_L1M1_PR_MR,113.85,164.73,N
VIA_L1M1_PR_MR,174.11,164.73,N
VIA_M1M2_PR,186.07,164.73,N
VIA_M1M2_PR,76.13,165.07,N
VIA_M1M2_PR,77.05,165.07,N
VIA_M1M2_PR,94.07,165.07,N
VIA_L1M1_PR_MR,111.55,165.07,N
VIA_M1M2_PR,169.97,165.41,N
VIA_L1M1_PR_MR,170.43,165.41,N
VIA_via2_3_2000_480_1_6_320_320,26.44,165.92,N
VIA_via3_4_2000_480_1_5_400_400,26.44,165.92,N
VIA_via4_5_2000_480_1_5_400_400,26.44,165.92,N
VIA_via4_5_2000_480_1_5_400_400,56.44,165.92,N
VIA_via2_3_2000_480_1_6_320_320,56.44,165.92,N
VIA_via3_4_2000_480_1_5_400_400,56.44,165.92,N
VIA_via4_5_2000_480_1_5_400_400,86.44,165.92,N
VIA_via2_3_2000_480_1_6_320_320,86.44,165.92,N
VIA_via3_4_2000_480_1_5_400_400,86.44,165.92,N
VIA_via3_4_2000_480_1_5_400_400,116.44,165.92,N
VIA_via4_5_2000_480_1_5_400_400,116.44,165.92,N
VIA_via2_3_2000_480_1_6_320_320,116.44,165.92,N
VIA_via4_5_2000_480_1_5_400_400,146.44,165.92,N
VIA_via3_4_2000_480_1_5_400_400,146.44,165.92,N
VIA_via2_3_2000_480_1_6_320_320,146.44,165.92,N
VIA_via3_4_2000_480_1_5_400_400,176.44,165.92,N
VIA_via2_3_2000_480_1_6_320_320,176.44,165.92,N
VIA_via4_5_2000_480_1_5_400_400,176.44,165.92,N
VIA_M1M2_PR,162.15,166.43,N
VIA_M1M2_PR,172.27,166.43,N
VIA_M1M2_PR,171.81,166.77,N
VIA_L1M1_PR_MR,171.81,166.77,N
VIA_L1M1_PR_MR,169.51,167.11,N
VIA_M1M2_PR,172.27,167.11,N
VIA_L1M1_PR_MR,173.19,167.11,N
VIA_M1M2_PR,173.65,167.11,N
VIA_L1M1_PR_MR,176.41,167.11,N
VIA_M1M2_PR,178.71,167.11,N
VIA_M1M2_PR,165.37,167.45,N
VIA_L1M1_PR_MR,167.67,167.45,N
VIA_M1M2_PR,167.67,167.45,N
VIA_M1M2_PR,168.59,167.45,N
VIA_L1M1_PR_MR,168.59,167.45,N
VIA_L1M1_PR_MR,169.97,167.45,N
VIA_M1M2_PR,170.89,167.45,N
VIA_M1M2_PR,172.73,167.45,N
VIA_L1M1_PR_MR,175.95,167.45,N
VIA_M1M2_PR,122.59,167.79,N
VIA_M1M2_PR,177.79,167.79,N
VIA_M1M2_PR,169.05,168.13,N
VIA_L1M1_PR_MR,172.27,168.13,N
VIA_M1M2_PR,175.95,168.13,N
VIA_L1M1_PR_MR,175.95,168.13,N
sky130_fd_sc_hd__decap_3,10.12,168.64,N
sky130_fd_sc_hd__decap_3,10.12,168.64,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,168.64,N
VIA_via3_4_2000_480_1_5_400_400,30.14,168.64,N
VIA_via2_3_2000_480_1_6_320_320,30.14,168.64,N
VIA_via4_5_2000_480_1_5_400_400,30.14,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,168.64,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,168.64,N
VIA_via4_5_2000_480_1_5_400_400,60.14,168.64,N
VIA_via2_3_2000_480_1_6_320_320,60.14,168.64,N
VIA_via3_4_2000_480_1_5_400_400,60.14,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,168.64,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,168.64,FS
VIA_via2_3_2000_480_1_6_320_320,90.14,168.64,N
VIA_via3_4_2000_480_1_5_400_400,90.14,168.64,N
VIA_via4_5_2000_480_1_5_400_400,90.14,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,168.64,FS
VIA_via4_5_2000_480_1_5_400_400,120.14,168.64,N
VIA_via2_3_2000_480_1_6_320_320,120.14,168.64,N
VIA_via3_4_2000_480_1_5_400_400,120.14,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,168.64,FS
VIA_via3_4_2000_480_1_5_400_400,150.14,168.64,N
VIA_via4_5_2000_480_1_5_400_400,150.14,168.64,N
VIA_via2_3_2000_480_1_6_320_320,150.14,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,168.64,N
sky130_fd_sc_hd__nand2_2,164.22,168.64,FN
sky130_fd_sc_hd__or2_2,164.22,168.64,N
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,168.64,FS
sky130_fd_sc_hd__nor2_2,166.52,168.64,N
sky130_fd_sc_hd__nand2_2,167.44,168.64,FS
sky130_fd_sc_hd__and2b_2,169.74,168.64,FS
sky130_fd_sc_hd__a21boi_2,172.96,168.64,FS
sky130_fd_sc_hd__o32a_2,172.96,168.64,FN
sky130_fd_sc_hd__nor3b_2,177.56,168.64,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,168.64,N
VIA_via4_5_2000_480_1_5_400_400,180.14,168.64,N
VIA_via2_3_2000_480_1_6_320_320,180.14,168.64,N
VIA_via3_4_2000_480_1_5_400_400,180.14,168.64,N
sky130_fd_sc_hd__o21ai_2,181.24,168.64,FN
sky130_fd_sc_hd__decap_3,189.98,168.64,S
sky130_fd_sc_hd__decap_3,189.98,168.64,FN
VIA_M1M2_PR,161.23,169.15,N
VIA_L1M1_PR_MR,176.87,169.15,N
VIA_M1M2_PR,186.99,169.15,N
VIA_L1M1_PR_MR,164.45,169.49,N
VIA_M1M2_PR,175.95,169.49,N
VIA_L1M1_PR_MR,178.25,169.49,N
VIA_M1M2_PR,178.71,169.49,N
VIA_L1M1_PR_MR,162.61,169.83,N
VIA_M1M2_PR,162.61,169.83,N
VIA_L1M1_PR_MR,163.99,169.83,N
VIA_M1M2_PR,164.91,169.83,N
VIA_L1M1_PR_MR,165.37,169.83,N
VIA_M1M2_PR,165.37,169.83,N
VIA_L1M1_PR_MR,167.21,169.83,N
VIA_M1M2_PR,167.21,169.83,N
VIA_L1M1_PR_MR,168.13,169.83,N
VIA_L1M1_PR_MR,169.05,169.83,N
VIA_M1M2_PR,169.05,169.83,N
VIA_L1M1_PR_MR,169.97,169.83,N
VIA_M1M2_PR,169.97,169.83,N
VIA_M1M2_PR,172.73,169.83,N
VIA_L1M1_PR_MR,173.19,169.83,N
VIA_L1M1_PR_MR,175.49,169.83,N
VIA_M1M2_PR,176.87,169.83,N
VIA_L1M1_PR_MR,177.33,169.83,N
VIA_M1M2_PR,177.79,169.83,N
VIA_L1M1_PR_MR,179.17,169.83,N
VIA_L1M1_PR_MR,180.09,169.83,N
VIA_M1M2_PR,158.93,170.17,N
VIA_L1M1_PR_MR,162.15,170.17,N
VIA_L1M1_PR_MR,168.59,170.17,N
VIA_L1M1_PR_MR,170.43,170.17,N
VIA_L1M1_PR_MR,170.89,170.17,N
VIA_M1M2_PR,171.35,170.17,N
VIA_L1M1_PR_MR,171.35,170.17,N
VIA_M1M2_PR,173.65,170.17,N
VIA_M1M2_PR,187.91,170.17,N
VIA_M1M2_PR,163.99,170.51,N
VIA_M1M2_PR,169.05,170.51,N
VIA_L1M1_PR_MR,178.71,170.51,N
VIA_L1M1_PR_MR,163.53,170.85,N
VIA_M1M2_PR,165.37,170.85,N
VIA_L1M1_PR_MR,165.83,170.85,N
VIA_M1M2_PR,167.67,170.85,N
VIA_M1M2_PR,170.43,170.85,N
VIA_L1M1_PR_MR,172.27,170.85,N
VIA_M1M2_PR,175.03,170.85,N
VIA_via2_3_2000_480_1_6_320_320,26.44,171.36,N
VIA_via4_5_2000_480_1_5_400_400,26.44,171.36,N
VIA_via3_4_2000_480_1_5_400_400,26.44,171.36,N
VIA_via4_5_2000_480_1_5_400_400,56.44,171.36,N
VIA_via3_4_2000_480_1_5_400_400,56.44,171.36,N
VIA_via2_3_2000_480_1_6_320_320,56.44,171.36,N
VIA_via2_3_2000_480_1_6_320_320,86.44,171.36,N
VIA_via3_4_2000_480_1_5_400_400,86.44,171.36,N
VIA_via4_5_2000_480_1_5_400_400,86.44,171.36,N
VIA_via3_4_2000_480_1_5_400_400,116.44,171.36,N
VIA_via4_5_2000_480_1_5_400_400,116.44,171.36,N
VIA_via2_3_2000_480_1_6_320_320,116.44,171.36,N
VIA_via4_5_2000_480_1_5_400_400,146.44,171.36,N
VIA_via3_4_2000_480_1_5_400_400,146.44,171.36,N
VIA_via2_3_2000_480_1_6_320_320,146.44,171.36,N
VIA_via4_5_2000_480_1_5_400_400,176.44,171.36,N
VIA_via3_4_2000_480_1_5_400_400,176.44,171.36,N
VIA_via2_3_2000_480_1_6_320_320,176.44,171.36,N
VIA_M1M2_PR,181.47,171.87,N
VIA_M1M2_PR,191.13,171.87,N
VIA_M1M2_PR,168.59,172.21,N
VIA_L1M1_PR_MR,164.45,172.55,N
VIA_L1M1_PR_MR,168.13,172.55,N
VIA_M1M2_PR,169.97,172.55,N
VIA_M1M2_PR,175.49,172.55,N
VIA_L1M1_PR_MR,177.33,172.55,N
VIA_M1M2_PR,155.71,172.89,N
VIA_L1M1_PR_MR,159.85,172.89,N
VIA_M1M2_PR,160.31,172.89,N
VIA_L1M1_PR_MR,160.77,172.89,N
VIA_M1M2_PR,163.07,172.89,N
VIA_L1M1_PR_MR,163.53,172.89,N
VIA_M1M2_PR,163.53,172.89,N
VIA_M1M2_PR,165.37,172.89,N
VIA_L1M1_PR_MR,165.83,172.89,N
VIA_M1M2_PR,169.51,172.89,N
VIA_L1M1_PR_MR,169.51,172.89,N
VIA_M1M2_PR,171.35,172.89,N
VIA_M1M2_PR_MR,175.03,172.89,N
VIA_L1M1_PR_MR,179.17,172.89,N
VIA_L1M1_PR_MR,180.09,172.89,N
VIA_L1M1_PR_MR,181.93,172.89,N
VIA_M2M3_PR,88.55,173.06,N
VIA_M3M4_PR,129.26,173.06,N
VIA_M2M3_PR,163.53,173.06,N
VIA_M2M3_PR,171.81,173.06,N
VIA_M2M3_PR,182.39,173.06,N
VIA_L1M1_PR_MR,161.69,173.23,N
VIA_L1M1_PR_MR,166.29,173.23,N
VIA_L1M1_PR_MR,173.19,173.23,N
VIA_M1M2_PR,173.19,173.23,N
VIA_M1M2_PR,179.63,173.23,N
VIA_L1M1_PR_MR,181.47,173.23,N
VIA_M1M2_PR,181.47,173.23,N
VIA_L1M1_PR_MR,160.77,173.57,N
VIA_M1M2_PR,160.77,173.57,N
VIA_L1M1_PR_MR,162.61,173.57,N
VIA_M1M2_PR,162.61,173.57,N
VIA_M1M2_PR,163.07,173.57,N
VIA_L1M1_PR_MR,163.07,173.57,N
VIA_M1M2_PR,163.53,173.57,N
VIA_M1M2_PR,172.27,173.57,N
VIA_L1M1_PR_MR,172.73,173.57,N
VIA_M2M3_PR,172.27,173.74,N
VIA_M3M4_PR,172.5,173.74,N
sky130_fd_sc_hd__decap_3,10.12,174.08,N
sky130_fd_sc_hd__decap_3,10.12,174.08,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,174.08,N
VIA_via3_4_2000_480_1_5_400_400,30.14,174.08,N
VIA_via2_3_2000_480_1_6_320_320,30.14,174.08,N
VIA_via4_5_2000_480_1_5_400_400,30.14,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,174.08,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,174.08,N
VIA_via2_3_2000_480_1_6_320_320,60.14,174.08,N
VIA_via4_5_2000_480_1_5_400_400,60.14,174.08,N
VIA_via3_4_2000_480_1_5_400_400,60.14,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,174.08,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,174.08,FS
VIA_via4_5_2000_480_1_5_400_400,90.14,174.08,N
VIA_via2_3_2000_480_1_6_320_320,90.14,174.08,N
VIA_via3_4_2000_480_1_5_400_400,90.14,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,174.08,FS
VIA_via4_5_2000_480_1_5_400_400,120.14,174.08,N
VIA_via2_3_2000_480_1_6_320_320,120.14,174.08,N
VIA_via3_4_2000_480_1_5_400_400,120.14,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,174.08,FS
sky130_fd_sc_hd__clkbuf_4,146.28,174.08,N
VIA_via4_5_2000_480_1_5_400_400,150.14,174.08,N
VIA_via2_3_2000_480_1_6_320_320,150.14,174.08,N
VIA_via3_4_2000_480_1_5_400_400,150.14,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,174.08,N
sky130_fd_sc_hd__a21oi_2,157.78,174.08,N
sky130_fd_sc_hd__nor2_2,159.16,174.08,FS
sky130_fd_sc_hd__and3b_2,161.0,174.08,N
sky130_fd_sc_hd__a31o_2,164.68,174.08,S
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,174.08,FS
sky130_fd_sc_hd__xnor2_2,165.14,174.08,N
sky130_fd_sc_hd__inv_2,165.6,174.08,FS
sky130_fd_sc_hd__xnor2_2,166.98,174.08,FS
sky130_fd_sc_hd__xnor2_2,171.12,174.08,N
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,174.08,N
sky130_fd_sc_hd__xor2_2,178.02,174.08,N
sky130_fd_sc_hd__xor2_2,178.94,174.08,S
sky130_fd_sc_hd__o21ai_2,178.94,174.08,FS
VIA_via4_5_2000_480_1_5_400_400,180.14,174.08,N
VIA_via2_3_2000_480_1_6_320_320,180.14,174.08,N
VIA_via3_4_2000_480_1_5_400_400,180.14,174.08,N
sky130_fd_sc_hd__nor2_2,184.0,174.08,N
sky130_fd_sc_hd__decap_3,189.98,174.08,S
sky130_fd_sc_hd__decap_3,189.98,174.08,FN
VIA_M1M2_PR,162.15,174.59,N
VIA_L1M1_PR_MR,163.115,174.59,N
VIA_M1M2_PR,184.69,174.59,N
VIA_M1M2_PR,127.65,174.93,N
VIA_L1M1_PR_MR,146.97,174.93,N
VIA_M1M2_PR,147.89,174.93,N
VIA_M1M2_PR,154.33,174.93,N
VIA_L1M1_PR_MR,161.23,174.93,N
VIA_M1M2_PR,167.21,174.93,N
VIA_M1M2_PR,73.37,175.27,N
VIA_M1M2_PR,100.05,175.27,N
VIA_L1M1_PR_MR,158.93,175.27,N
VIA_M1M2_PR,158.93,175.27,N
VIA_L1M1_PR_MR,160.77,175.27,N
VIA_M1M2_PR,160.77,175.27,N
VIA_L1M1_PR_MR,167.67,175.27,N
VIA_L1M1_PR_MR,171.81,175.27,N
VIA_M1M2_PR,171.81,175.27,N
VIA_L1M1_PR_MR,173.65,175.27,N
VIA_M1M2_PR,175.03,175.27,N
VIA_M1M2_PR,178.25,175.27,N
VIA_L1M1_PR_MR,178.71,175.27,N
VIA_M1M2_PR_MR,181.93,175.27,N
VIA_L1M1_PR_MR,184.23,175.27,N
VIA_L1M1_PR_MR,185.61,175.27,N
VIA_M1M2_PR,188.83,175.27,N
VIA_L1M1_PR_MR,158.01,175.61,N
VIA_M1M2_PR,159.39,175.61,N
VIA_L1M1_PR_MR,160.31,175.61,N
VIA_L1M1_PR_MR,166.29,175.61,N
VIA_M1M2_PR,169.97,175.61,N
VIA_L1M1_PR_MR,170.43,175.61,N
VIA_L1M1_PR_MR,176.41,175.61,N
VIA_L1M1_PR_MR,183.77,175.61,N
VIA_M1M2_PR,183.77,175.61,N
VIA_M1M2_PR,162.61,175.95,N
VIA_L1M1_PR_MR,163.99,175.95,N
VIA_M1M2_PR,172.73,175.95,N
VIA_M1M2_PR,184.23,175.95,N
VIA_L1M1_PR_MR,185.61,175.95,N
VIA_M1M2_PR,144.67,176.29,N
VIA_M1M2_PR,161.69,176.29,N
VIA_L1M1_PR_MR,163.07,176.29,N
VIA_via4_5_2000_480_1_5_400_400,26.44,176.8,N
VIA_via2_3_2000_480_1_6_320_320,26.44,176.8,N
VIA_via3_4_2000_480_1_5_400_400,26.44,176.8,N
VIA_via4_5_2000_480_1_5_400_400,56.44,176.8,N
VIA_via2_3_2000_480_1_6_320_320,56.44,176.8,N
VIA_via3_4_2000_480_1_5_400_400,56.44,176.8,N
VIA_via2_3_2000_480_1_6_320_320,86.44,176.8,N
VIA_via3_4_2000_480_1_5_400_400,86.44,176.8,N
VIA_via4_5_2000_480_1_5_400_400,86.44,176.8,N
VIA_via2_3_2000_480_1_6_320_320,116.44,176.8,N
VIA_via3_4_2000_480_1_5_400_400,116.44,176.8,N
VIA_via4_5_2000_480_1_5_400_400,116.44,176.8,N
VIA_via3_4_2000_480_1_5_400_400,146.44,176.8,N
VIA_via4_5_2000_480_1_5_400_400,146.44,176.8,N
VIA_via2_3_2000_480_1_6_320_320,146.44,176.8,N
VIA_via4_5_2000_480_1_5_400_400,176.44,176.8,N
VIA_via2_3_2000_480_1_6_320_320,176.44,176.8,N
VIA_via3_4_2000_480_1_5_400_400,176.44,176.8,N
VIA_L1M1_PR_MR,154.79,177.31,N
VIA_M1M2_PR,160.31,177.31,N
VIA_M1M2_PR,169.05,177.31,N
VIA_M1M2_PR,171.35,177.31,N
VIA_via5_6_2000_2000_1_1_1600_1600,26.44,177.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,56.44,177.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,86.44,177.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,116.44,177.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,146.44,177.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,176.44,177.53,N
VIA_M1M2_PR,155.25,177.65,N
VIA_L1M1_PR_MR,158.93,177.65,N
VIA_L1M1_PR_MR,166.73,177.65,N
VIA_M1M2_PR,167.21,177.65,N
VIA_M1M2_PR,186.07,177.65,N
VIA_L1M1_PR_MR,186.53,177.65,N
VIA_M3M4_PR,156.86,177.82,N
VIA_L1M1_PR_MR,147.43,177.99,N
VIA_M1M2_PR,147.89,177.99,N
VIA_M1M2_PR,167.67,177.99,N
VIA_L1M1_PR_MR,179.17,177.99,N
VIA_M1M2_PR,179.17,177.99,N
VIA_L1M1_PR_MR,181.47,177.99,N
VIA_M1M2_PR,181.47,177.99,N
VIA_L1M1_PR_MR,184.69,177.99,N
VIA_M1M2_PR,184.69,177.99,N
VIA_M1M2_PR,153.87,178.33,N
VIA_L1M1_PR_MR,154.33,178.33,N
VIA_M1M2_PR,158.93,178.33,N
VIA_L1M1_PR_MR,159.825,178.33,N
VIA_L1M1_PR_MR,160.31,178.33,N
VIA_M1M2_PR,160.31,178.33,N
VIA_L1M1_PR_MR,160.77,178.33,N
VIA_L1M1_PR_MR,161.69,178.33,N
VIA_M1M2_PR,161.69,178.33,N
VIA_L1M1_PR_MR,165.83,178.33,N
VIA_M1M2_PR,166.29,178.33,N
VIA_L1M1_PR_MR,166.29,178.33,N
VIA_M1M2_PR,167.21,178.33,N
VIA_L1M1_PR_MR,167.21,178.33,N
VIA_M1M2_PR,168.59,178.33,N
VIA_L1M1_PR_MR,169.05,178.33,N
VIA_L1M1_PR_MR,182.85,178.33,N
VIA_M1M2_PR,187.45,178.33,N
VIA_M2M3_PR,158.93,178.5,N
VIA_M2M3_PR,168.59,178.5,N
VIA_M2M3_PR,179.17,178.5,N
VIA_M2M3_PR,190.21,178.5,N
VIA_M1M2_PR,110.63,178.67,N
VIA_M1M2_PR,113.85,178.67,N
VIA_L1M1_PR_MR,151.025,178.67,N
VIA_M1M2_PR,151.57,178.67,N
VIA_L1M1_PR_MR,157.55,178.67,N
VIA_M1M2_PR,158.47,178.67,N
VIA_M1M2_PR,164.45,178.67,N
VIA_L1M1_PR_MR,170.43,178.67,N
VIA_M1M2_PR,172.73,178.67,N
VIA_M1M2_PR,181.47,178.67,N
VIA_M1M2_PR,159.39,179.01,N
VIA_L1M1_PR_MR,168.13,179.01,N
VIA_M1M2_PR,168.59,179.01,N
VIA_M1M2_PR,177.33,179.01,N
VIA_L1M1_PR_MR,177.79,179.01,N
VIA_M1M2_PR,182.85,179.01,N
VIA_M1M2_PR,186.53,179.01,N
VIA_L1M1_PR_MR,186.99,179.01,N
VIA_M2M3_PR,152.95,179.18,N
VIA_M2M3_PR,162.15,179.18,N
VIA_M2M3_PR,167.21,179.18,N
VIA_M2M3_PR,173.19,179.18,N
VIA_M3M4_PR,173.42,179.18,N
sky130_fd_sc_hd__decap_3,10.12,179.52,N
sky130_fd_sc_hd__decap_3,10.12,179.52,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,179.52,N
VIA_via3_4_2000_480_1_5_400_400,30.14,179.52,N
VIA_via2_3_2000_480_1_6_320_320,30.14,179.52,N
VIA_via4_5_2000_480_1_5_400_400,30.14,179.52,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,179.52,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,179.52,N
VIA_via2_3_2000_480_1_6_320_320,60.14,179.52,N
VIA_via4_5_2000_480_1_5_400_400,60.14,179.52,N
VIA_via3_4_2000_480_1_5_400_400,60.14,179.52,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,179.52,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,179.52,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,179.52,FS
VIA_via4_5_2000_480_1_5_400_400,90.14,179.52,N
VIA_via3_4_2000_480_1_5_400_400,90.14,179.52,N
VIA_via2_3_2000_480_1_6_320_320,90.14,179.52,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,179.52,N
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,179.52,FS
VIA_via3_4_2000_480_1_5_400_400,120.14,179.52,N
VIA_via2_3_2000_480_1_6_320_320,120.14,179.52,N
VIA_via4_5_2000_480_1_5_400_400,120.14,179.52,N
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,179.52,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,179.52,FS
VIA_via4_5_2000_480_1_5_400_400,150.14,179.52,N
VIA_via3_4_2000_480_1_5_400_400,150.14,179.52,N
VIA_via2_3_2000_480_1_6_320_320,150.14,179.52,N
sky130_fd_sc_hd__clkbuf_8,151.34,179.52,S
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,179.52,N
sky130_fd_sc_hd__inv_2,154.1,179.52,FS
sky130_fd_sc_hd__or3b_2,156.86,179.52,FN
sky130_fd_sc_hd__clkbuf_8,156.86,179.52,N
sky130_fd_sc_hd__clkbuf_4,158.24,179.52,S
sky130_fd_sc_hd__a22o_2,161.92,179.52,S
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,179.52,FS
sky130_fd_sc_hd__xnor2_2,167.9,179.52,FN
sky130_fd_sc_hd__dfrtp_2,168.82,179.52,FS
sky130_fd_sc_hd__o31a_2,168.82,179.52,S
sky130_fd_sc_hd__dfstp_2,177.56,179.52,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,179.52,N
VIA_via3_4_2000_480_1_5_400_400,180.14,179.52,N
VIA_via2_3_2000_480_1_6_320_320,180.14,179.52,N
VIA_via4_5_2000_480_1_5_400_400,180.14,179.52,N
sky130_fd_sc_hd__xnor2_2,184.0,179.52,FN
sky130_fd_sc_hd__a221o_2,184.0,179.52,N
sky130_fd_sc_hd__and2b_2,184.46,179.52,FS
sky130_fd_sc_hd__xnor2_2,184.46,179.52,S
sky130_fd_sc_hd__decap_3,189.98,179.52,FN
sky130_fd_sc_hd__decap_3,189.98,179.52,S
VIA_M2M3_PR,167.67,179.86,N
VIA_M2M3_PR,177.33,179.86,N
VIA_L1M1_PR_MR,155.71,180.03,N
VIA_M1M2_PR,161.69,180.03,N
VIA_M1M2_PR,162.15,180.03,N
VIA_M1M2_PR,164.91,180.03,N
VIA_M1M2_PR,177.79,180.03,N
VIA_M1M2_PR,180.09,180.03,N
VIA_L1M1_PR_MR,187.45,180.03,N
VIA_M1M2_PR,158.47,180.37,N
VIA_L1M1_PR_MR,160.77,180.37,N
VIA_M1M2_PR,165.83,180.37,N
VIA_M1M2_PR,167.67,180.37,N
VIA_M1M2_PR_MR,170.43,180.37,N
VIA_M1M2_PR,172.73,180.37,N
VIA_M1M2_PR,174.11,180.37,N
VIA_M1M2_PR,182.85,180.37,N
VIA_L1M1_PR_MR,186.07,180.37,N
VIA_M1M2_PR,187.91,180.37,N
VIA_M1M2_PR,190.67,180.37,N
VIA_M2M3_PR,173.65,180.54,N
VIA_L1M1_PR_MR,154.79,180.71,N
VIA_M1M2_PR,155.71,180.71,N
VIA_L1M1_PR_MR,157.09,180.71,N
VIA_M1M2_PR,158.93,180.71,N
VIA_L1M1_PR_MR,162.15,180.71,N
VIA_L1M1_PR_MR,166.29,180.71,N
VIA_L1M1_PR_MR,167.21,180.71,N
VIA_M1M2_PR,167.21,180.71,N
VIA_L1M1_PR_MR,175.49,180.71,N
VIA_L1M1_PR_MR,182.39,180.71,N
VIA_L1M1_PR_MR,184.23,180.71,N
VIA_M1M2_PR,184.23,180.71,N
VIA_L1M1_PR_MR,184.97,180.71,N
VIA_M1M2_PR,185.15,180.71,N
VIA_L1M1_PR_MR,185.61,180.71,N
VIA_M1M2_PR,185.61,180.71,N
VIA_L1M1_PR_MR,186.555,180.71,N
VIA_M1M2_PR,151.57,181.05,N
VIA_M1M2_PR,156.17,181.05,N
VIA_L1M1_PR_MR,156.63,181.05,N
VIA_M1M2_PR,172.73,181.05,N
VIA_L1M1_PR_MR,177.33,181.05,N
VIA_M1M2_PR,178.25,181.05,N
VIA_L1M1_PR_MR,178.25,181.05,N
VIA_M1M2_PR,179.17,181.05,N
VIA_L1M1_PR_MR,182.85,181.05,N
VIA_M1M2_PR,182.85,181.05,N
VIA_via5_6_2000_2000_1_1_1600_1600,30.14,181.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,60.14,181.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,90.14,181.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,120.14,181.23,N
